"sampleddifferences","tongue","bee","site","sampleround"
-1.86872195189722,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
-1.86872195189722,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
-0.135507384897215,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
-0.135507384897215,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.878323659102784,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
14.0616113781028,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.453780458102784,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
-1.86872195189722,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
2.76612866410278,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
14.0616113781028,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
2.76612866410278,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
-1.86872195189722,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
-1.86872195189722,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
-1.86872195189722,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.177944714769451,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
0.014207452858882,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
-1.86872195189722,1.86872195189722,"Andrena_brevipalpis","Fox Hill",4
