"","gs","uniqueID","sc","year","round","fdate","site","AM_PM","transect","treatment","L_R","genus","species","ssp","sex","detby","Taxonomy_notes","det_date","basicID","non_bee_desc1","plant_code","plant_genus_2013","plant_species_2013","plant_genus","plant_species","genus_species","planted","coll","lat","lon","spec_notes","plant_check1","plant_check2","error_redo","problem.","meanIT","meantongue"
"1054","Ceratina_calcarata","NAT.CIG2012_0673","2012_DET",2012,4,"8/31/12","DF","AM",4,"T","L","Ceratina","calcarata","","m","J.Ascher","","0000-00-00","bee",NA,"COCA5","Conyza","canadensis","Conyza","canadensis","Conyza_canadensis","no","BGJ",39.9198,-74.790006,"",NA,"","","",1.261979592,2.663114517
"1055","Ceratina_calcarata","NAT.CIG2012_0675","2012_DET",2012,4,"8/31/12","DF","AM",4,"T","R","Ceratina","calcarata","","m","J.Ascher","","0000-00-00","bee",NA,"IPLA","Ipomoea","lacunosa","Ipomoea","lacunosa","Ipomoea_lacunosa","no","BGJ",39.9198,-74.790006,"",NA,"","","",1.261979592,2.663114517
"1056","Ceratina_calcarata","NAT.CIG2012_0674","2012_DET",2012,4,"8/31/12","DF","AM",2,"T","R","Ceratina","calcarata","","m","J.Ascher","","0000-00-00","bee",NA,"IPLA","Ipomoea","lacunosa","Ipomoea","lacunosa","Ipomoea_lacunosa","no","GKN",39.9198,-74.790006,"",NA,"","","",1.261979592,2.663114517
"1057","Ceratina_calcarata","NAT.CIG2012_0001","2012_DEC",2012,1,"6/8/12","DF","PM",1,"C","L","Ceratina","calcarata","","","J.Ascher","","0000-00-00","bee",NA,"ANCO2","Anthemis","cotula","Anthemis","cotula","Anthemis_cotula","no","GKN",39.919101,-74.790498,"",NA,"","","",1.261979592,2.663114517
"1058","Ceratina_calcarata","NAT.CIG2012_0679","2012_DET",2012,3,"8/2/12","DF","PM",4,"T","R","Ceratina","calcarata","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","JWB",39.9198,-74.790006,"",NA,"","","",1.261979592,2.663114517
"1059","Ceratina_calcarata","NAT.CIG2012_0672","2012_DET",2012,3,"8/2/12","DF","PM",2,"T","R","Ceratina","calcarata","","m","J.Ascher","","0000-00-00","bee",NA,"COCA5","Conyza","canadensis","Conyza","canadensis","Conyza_canadensis","no","GKN",39.9198,-74.790006,"",NA,"","","",1.261979592,2.663114517
"1060","Ceratina_calcarata","NAT.CIG2012_0676","2012_DET",2012,4,"8/31/12","DF","AM",4,"T","L","Ceratina","calcarata","","m","J.Ascher","","0000-00-00","bee",NA,"IPLA","Ipomoea","lacunosa","Ipomoea","lacunosa","Ipomoea_lacunosa","no","BGJ",39.9198,-74.790006,"",NA,"","","",1.261979592,2.663114517
"1061","Ceratina_calcarata","NAT.CIG2012_0671","2012_BWT",2012,4,"8/23/12","BW","PM",3,"T","L","Ceratina","calcarata","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","Gaillardia_pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",1.261979592,2.663114517
"1062","Ceratina_calcarata","NAT.CIG2012_0678","2012_ROT",2012,4,"8/24/12","RO","AM",2,"T","R","Ceratina","calcarata","","m","J.Ascher","","0000-00-00","bee",NA,"DEPA6","Desmodium","paniculatum","Desmodium","paniculatum","Desmodium_paniculatum","no","GKN",40.884492,-75.012517,"",1,"","","",1.261979592,2.663114517
"1063","Ceratina_calcarata","NAT.CIG2012_0677","2012_ROT",2012,1,"5/31/12","RO","AM",1,"T","L","Ceratina","calcarata","","m","J.Ascher","","0000-00-00","bee",NA,"LEVU","Leucanthemum","vulgare","Leucanthemum","vulgare","Leucanthemum_vulgare","yes","JWB",40.884492,-75.012517,"",NA,"","","",1.261979592,2.663114517
"1064","Coelioxys_sayi","NAT.CIG2012_0844","2012_DEC",2012,1,"6/8/12","DF","PM",2,"C","R","Coelioxys","sayi","","m","J.Ascher","","0000-00-00","bee",NA,"RABU","Ranunculus","bulbosus","Ranunculus","bulbosus","Ranunculus_bulbosus","no","JWB",39.919101,-74.790498,"",NA,"","","",2.5482,4.590138369
"1065","Peponapis_pruinosa","NAT.CIG2012_1331","2012_ABC",2012,2,"7/9/12","AB","AM",4,"C","R","Peponapis","pruinosa","","f","J.Ascher","","0000-00-00","bee",NA,"IPPA","Ipomoea","pandurata","Ipomoea","pandurata","Ipomoea_pandurata","no","DPC",39.772882,-74.772184,"",NA,"","","",3.510055556,7.110187184
"1066","Peponapis_pruinosa","NAT.CIG2012_1332","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","R","Peponapis","pruinosa","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","BGJ",40.92378,-74.813615,"",NA,"","","",3.510055556,7.110187184
"1067","Bombus_vagans","NAT.CIG2012_0668","2012_ABT",2012,2,"7/9/12","AB","AM",1,"T","R","Bombus","vagans","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.780504,-74.767308,"",NA,"","","",3.254064103,6.611631853
"1068","Melissodes_bimaculata","NAT.CIG2012_1287","2012_ABT",2012,2,"7/9/12","AB","PM",2,"T","R","Melissodes","bimaculata","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",2.828714286,5.779697702
"1069","Melissodes_bimaculata","NAT.CIG2012_1286","2012_ALT",2012,3,"7/27/12","AL","PM",4,"T","L","Melissodes","bimaculata","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",40.926863,-74.813052,"",NA,"","","",2.828714286,5.779697702
"1070","Halictus_parallelus","NAT.CIG2012_1069","2012_ABT",2012,2,"7/9/12","AB","PM",3,"T","R","Halictus","parallelus","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.780504,-74.767308,"",NA,"","","",2.319555556,3.095050034
"1071","Halictus_parallelus","NAT.CIG2012_1071","2012_ABT",2012,2,"7/9/12","AB","PM",4,"T","L","Halictus","parallelus","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.780504,-74.767308,"",NA,"","","",2.319555556,3.095050034
"1072","Halictus_parallelus","NAT.CIG2012_1070","2012_ABT",2012,2,"7/9/12","AB","PM",2,"T","L","Halictus","parallelus","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.780504,-74.767308,"",NA,"","","",2.319555556,3.095050034
"1073","Halictus_parallelus","NAT.CIG2012_1072","2012_DEC",2012,2,"7/3/12","DF","PM",3,"C","R","Halictus","parallelus","","f","J.Ascher","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","GKN",39.919101,-74.790498,"",1,"","","",2.319555556,3.095050034
"1074","Halictus_parallelus","NAT.CIG2012_1073","2012_DEC",2012,2,"7/3/12","DF","PM",4,"C","R","Halictus","parallelus","","f","J.Ascher","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","GKN",39.919101,-74.790498,"",1,"","","",2.319555556,3.095050034
"1075","Halictus_parallelus","NAT.CIG2012_1054","2012_DEC",2012,2,"7/3/12","DF","PM",4,"C","R","Halictus","parallelus","","m","J.Ascher","","0000-00-00","bee",NA,"RABU","Ranunculus","bulbosus","Ranunculus","bulbosus","Ranunculus_bulbosus","no","GKN",39.919101,-74.790498,"",NA,"","","",2.319555556,3.095050034
"1076","Halictus_parallelus","NAT.CIG2012_1053","2012_DEC",2012,2,"7/3/12","DF","PM",3,"C","L","Halictus","parallelus","","f","J.Ascher","","0000-00-00","bee",NA,"ANCO2","Anthemis","cotula","Anthemis","cotula","Anthemis_cotula","no","GKN",39.919101,-74.790498,"",NA,"","","",2.319555556,3.095050034
"1077","Halictus_parallelus","NAT.CIG2012_1068","2012_ABT",2012,2,"7/9/12","AB","PM",1,"T","R","Halictus","parallelus","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.780504,-74.767308,"",NA,"","","",2.319555556,3.095050034
"1078","Halictus_parallelus","NAT.CIG2012_1052","2012_BWT",2012,2,"7/2/12","BW","PM",1,"T","R","Halictus","parallelus","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.536073,-74.932563,"",NA,"","","",2.319555556,3.095050034
"1079","Augochlora_pura","NAT.CIG2012_0041","2012_MAC",2012,2,"6/28/12","MA","AM",4,"C","R","Augochlora","pura","","f","J.Ascher","","0000-00-00","bee",NA,"HIPR3","Hieracium","praealtum","Hieracium","praealtum","Hieracium_praealtum","no","JWB",39.264481,-74.719008,"",NA,"","","",1.64183871,2.22124446
"1080","Augochlora_pura","NAT.CIG2012_0044","2012_MAT",2012,2,"6/28/12","MA","PM",2,"T","R","Augochlora","pura","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.263113,-74.719499,"",NA,"","","",1.64183871,2.22124446
"1081","Augochlora_pura","NAT.CIG2012_0038","2012_ALC",2012,3,"7/27/12","AL","PM",1,"C","R","Augochlora","pura","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",1.64183871,2.22124446
"1082","Augochlora_pura","NAT.CIG2012_0049","2012_ALT",2012,4,"8/29/12","AL","PM",1,"T","L","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",40.926863,-74.813052,"",NA,"","","",1.64183871,2.22124446
"1083","Augochlora_pura","NAT.CIG2012_0059","2012_ALT",2012,2,"6/27/12","AL","AM",4,"T","R","Augochlora","pura","pura","m","J.Ascher","","0000-00-00","bee",NA,"COLA5","Coreopsis ","lanceolata","Coreopsis","lanceolata","Coreopsis_lanceolata","yes","GKN",40.926863,-74.813052,"",NA,"","","",1.64183871,2.22124446
"1084","Augochlora_pura","NAT.CIG2012_0048","2012_ROT",2012,1,"5/31/12","RO","AM",2,"T","L","Augochlora","pura","","","J.Ascher","","0000-00-00","bee",NA,"COLA5","Coreopsis ","lanceolata","Coreopsis","lanceolata","Coreopsis_lanceolata","yes","DPC",40.884492,-75.012517,"",NA,"","","",1.64183871,2.22124446
"1085","Augochlora_pura","NAT.CIG2012_0039","2012_ALC",2012,3,"7/27/12","AL","PM",1,"C","R","Augochlora","pura","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",1.64183871,2.22124446
"1086","Augochlora_pura","NAT.CIG2012_0046","2012_ROT",2012,1,"5/31/12","RO","AM",4,"T","L","Augochlora","pura","","f","J.Ascher","","0000-00-00","bee",NA,"COLA5","Coreopsis ","lanceolata","Coreopsis","lanceolata","Coreopsis_lanceolata","yes","GKN",40.884492,-75.012517,"",1,"","","",1.64183871,2.22124446
"1087","Augochlora_pura","NAT.CIG2012_0045","2012_MAT",2012,2,"6/28/12","MA","PM",1,"T","R","Augochlora","pura","","f","J.Ascher","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","GKN",39.263113,-74.719499,"",1,"","","",1.64183871,2.22124446
"1088","Augochlora_pura","NAT.CIG2012_0052","2012_ROC",2012,4,"8/24/12","RO","PM",4,"C","R","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"0","unknown","unknown","Solidago","species","Solidago_species","no","GKN",40.885194,-75.013669,"",1,"unknown plant sp","","not collected and there are a couple solidagos at RO. Could be juncea or gigantea",1.64183871,2.22124446
"1089","Augochlora_pura","NAT.CIG2012_0043","2012_MAT",2012,2,"6/28/12","MA","AM",2,"T","R","Augochlora","pura","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.263113,-74.719499,"",NA,"","","",1.64183871,2.22124446
"1090","Augochlora_pura","NAT.CIG2012_0055","2012_ROT",2012,4,"8/24/12","RO","PM",2,"T","L","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"0","unknown","unknown","Solidago","species","Solidago_species","yes","GKN",40.884492,-75.012517,"",1,"unknown plant sp","","",1.64183871,2.22124446
"1091","Augochlora_pura","NAT.CIG2012_0042","2012_MAT",2012,2,"6/28/12","MA","AM",3,"T","R","Augochlora","pura","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.263113,-74.719499,"",NA,"","","",1.64183871,2.22124446
"1092","Augochlora_pura","NAT.CIG2012_0040","2012_DET",2012,3,"8/2/12","DF","AM",4,"T","L","Augochlora","pura","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","JWB",39.9198,-74.790006,"",NA,"","","",1.64183871,2.22124446
"1093","Augochlora_pura","NAT.CIG2012_0054","2012_ROC",2012,4,"8/24/12","RO","PM",3,"C","L","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"0","unknown","unknown","Cirsium","arvense","Cirsium_arvense","no","BGJ",40.885194,-75.013669,"",1,"unknown plant sp","","",1.64183871,2.22124446
"1094","Augochlora_pura","NAT.CIG2012_0050","2012_ROC",2012,4,"8/24/12","RO","AM",4,"C","L","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"0","unknown","unknown","Solidago","species","Solidago_species","no","GKN",40.885194,-75.013669,"",1,"unknown plant sp","","not collected and there are a couple solidagos at RO. Could be juncea or gigantea",1.64183871,2.22124446
"1095","Augochlora_pura","NAT.CIG2012_0051","2012_ROC",2012,4,"8/24/12","RO","PM",4,"C","L","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"0","unknown","unknown","Solidago","species","Solidago_species","no","GKN",40.885194,-75.013669,"",1,"unknown plant sp","","not collected and there are a couple solidagos at RO. Could be juncea or gigantea",1.64183871,2.22124446
"1096","Augochlora_pura","NAT.CIG2012_0058","2012_ROT",2012,4,"8/24/12","RO","PM",2,"T","L","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"ERPH","Erigeron ","philadelphicus","Erigeron","species","Erigeron_species","no","GKN",40.884492,-75.012517,"",1,"","","",1.64183871,2.22124446
"1097","Augochlora_pura","NAT.CIG2012_0056","2012_ROT",2012,4,"8/24/12","RO","PM",2,"T","L","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"ERPH","Erigeron ","philadelphicus","Erigeron","species","Erigeron_species","no","GKN",40.884492,-75.012517,"",1,"","","",1.64183871,2.22124446
"1098","Augochlora_pura","NAT.CIG2012_0057","2012_ROT",2012,4,"8/24/12","RO","PM",2,"T","L","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"ERPH","Erigeron ","philadelphicus","Erigeron","species","Erigeron_species","no","GKN",40.884492,-75.012517,"",1,"","","",1.64183871,2.22124446
"1099","Augochlora_pura","NAT.CIG2012_0053","2012_ROC",2012,4,"8/24/12","RO","PM",3,"C","L","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"0","unknown","unknown","Cirsium","arvense","Cirsium_arvense","no","BGJ",40.885194,-75.013669,"",1,"unknown plant sp","","",1.64183871,2.22124446
"1100","Lasioglossum_cressonii","NAT.CIG2012_1110","2012_ALT",2012,2,"6/27/12","AL","PM",1,"T","L","Lasioglossum","cressonii","","f","J.Gibbs","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","BGJ",40.926863,-74.813052,"",1,"","","",1.2235,1.674861506
"1101","Lasioglossum_cressonii","NAT.CIG2012_1111","2012_MAC",2012,1,"6/14/12","MA","PM",3,"C","R","Lasioglossum","cressonii","","f","J.Gibbs","","0000-00-00","bee",NA,"APCA","Apocynum","cannabinum","Apocynum","cannabinum","Apocynum_cannabinum","no","GKN",39.264481,-74.719008,"",NA,"","","",1.2235,1.674861506
"1102","Lasioglossum_coeruleum","NAT.CIG2012_1098","2012_ALT",2012,2,"6/27/12","AL","PM",2,"T","R","Lasioglossum","coeruleum","","f","J.Gibbs","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","JWB",40.926863,-74.813052,"",1,"","","",1.35,1.8407699
"1103","Lasioglossum_imitatum","NAT.CIG2012_1115","2012_ALT",2012,2,"6/27/12","AL","PM",2,"T","L","Lasioglossum","imitatum","","","J.Gibbs","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","JWB",40.926863,-74.813052,"",1,"","","",0.823666667,1.145514307
"1104","Lasioglossum_imitatum","NAT.CIG2012_1114","2012_ROT",2012,3,"7/24/12","RO","AM",1,"T","L","Lasioglossum","imitatum","","f","J.Gibbs","","0000-00-00","bee",NA,"CESTM","Centaurea","stoebe","Centaurea","maculosa","Centaurea_maculosa","yes","JWB",40.884492,-75.012517,"",1,"","","",0.823666667,1.145514307
"1105","Lasioglossum_imitatum","NAT.CIG2012_1194","2012_DET",2012,3,"8/2/12","DF","PM",1,"T","R","Lasioglossum","imitatum","","f","J.Gibbs","","0000-00-00","bee",NA,"COCA5","Conyza","canadensis","Conyza","canadensis","Conyza_canadensis","no","DPC",39.9198,-74.790006,"",NA,"","","",0.823666667,1.145514307
"1106","Lasioglossum_ephialtum","NAT.CIG2012_1113","2012_ALC",2012,3,"7/27/12","AL","AM",1,"C","L","Lasioglossum","ephialtum","","m","J.Gibbs","","0000-00-00","bee",NA,"MIRI","Mimulus","ringens","Mimulus","ringens","Mimulus_ringens","no","GKN",40.92378,-74.813615,"",NA,"","","",1.23122738,1.685015191
"1107","Lasioglossum_ephialtum","NAT.CIG2012_1112","2012_ALC",2012,2,"6/27/12","AL","AM",3,"C","L","Lasioglossum","ephialtum","","f","J.Gibbs","","0000-00-00","bee",NA,"LYPU2","Lysimachia","punctata","Lysimachia","punctata","Lysimachia_punctata","no","DPC",40.92378,-74.813615,"",NA,"LYTE2_Lysimachia terrestris","Lysimachia terrestris","",1.23122738,1.685015191
"1108","Calliopsis_andreniformis","NAT.CIG2012_0670","2012_ALT",2012,2,"6/27/12","AL","AM",4,"T","R","Calliopsis","andreniformis","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",40.926863,-74.813052,"",NA,"","","",1.274333333,1.337758092
"1109","Calliopsis_andreniformis","NAT.CIG2012_0669","2012_MAT",2012,4,"8/22/12","MA","PM",1,"T","R","Calliopsis","andreniformis","","m","J.Ascher","","0000-00-00","bee",NA,"ERPH","Erigeron ","philadelphicus","Erigeron","species","Erigeron_species","no","DPC",39.263113,-74.719499,"",1,"","","",1.274333333,1.337758092
"1110","Lasioglossum_tegulare","NAT.CIG2012_1153","2012_ROT",2012,4,"8/24/12","RO","PM",3,"T","R","Lasioglossum","tegulare","","f","J.Gibbs","","0000-00-00","bee",NA,"ERPH","Erigeron ","philadelphicus","Erigeron","species","Erigeron_species","no","BGJ",40.884492,-75.012517,"",1,"","","",0.926111111,1.281963492
"1111","Lasioglossum_tegulare","NAT.CIG2012_1206","2012_DET",2012,3,"8/2/12","DF","PM",1,"T","R","Lasioglossum","tegulare","","f","J.Gibbs","","0000-00-00","bee",NA,"COCA5","Conyza","canadensis","Conyza","canadensis","Conyza_canadensis","no","DPC",39.9198,-74.790006,"",NA,"","","",0.926111111,1.281963492
"1112","Lasioglossum_tegulare","NAT.CIG2012_1152","2012_DEC",2012,4,"8/31/12","DF","AM",3,"C","R","Lasioglossum","tegulare","","f","J.Gibbs","","0000-00-00","bee",NA,"ERCI6","Erodium","cicutarium","Erodium","cicutarium","Erodium_cicutarium","no","BGJ",39.919101,-74.790498,"",1,"","","",0.926111111,1.281963492
"1113","Lasioglossum_tegulare","NAT.CIG2012_1151","2012_ALT",2012,2,"6/27/12","AL","AM",4,"T","R","Lasioglossum","tegulare","","f","J.Gibbs","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",40.926863,-74.813052,"",NA,"","","",0.926111111,1.281963492
"1114","Lasioglossum_leucocomum","NAT.CIG2012_1118","2012_DEC",2012,4,"8/31/12","DF","AM",4,"C","L","Lasioglossum","leucocomum","","f","J.Gibbs","","0000-00-00","bee",NA,"CHFA2","Chamaecrista","fasciculata","Chamaecrista","fasciculata","Chamaecrista_fasciculata","no","BGJ",39.919101,-74.790498,"",NA,"Yellow pea","","",1.215788462,1.66472608
"1115","Lasioglossum_leucocomum","NAT.CIG2012_1119","2012_DEC",2012,4,"8/31/12","DF","PM",2,"C","L","Lasioglossum","leucocomum","","m","J.Gibbs","","0000-00-00","bee",NA,"CHFA2","Chamaecrista","fasciculata","Chamaecrista","fasciculata","Chamaecrista_fasciculata","no","GKN",39.919101,-74.790498,"",NA,"Yellow pea","","",1.215788462,1.66472608
"1116","Lasioglossum_leucocomum","NAT.CIG2012_1116","2012_BWC",2012,4,"8/23/12","BW","PM",1,"C","L","Lasioglossum","leucocomum","","f","J.Gibbs","","0000-00-00","bee",NA,"OEPE","Oenothera","perennis","Oenothera","perennis","Oenothera_perennis","no","JWB",39.536493,-74.934855,"",1,"","","",1.215788462,1.66472608
"1117","Lasioglossum_leucocomum","NAT.CIG2012_1117","2012_BWT",2012,2,"7/2/12","BW","PM",2,"T","L","Lasioglossum","leucocomum","","f","J.Gibbs","","0000-00-00","bee",NA,"COTI3","Coreopsis","tinctoria","Coreopsis","tinctoria","Coreopsis_tinctoria","yes","GKN",39.536073,-74.932563,"",NA,"","","",1.215788462,1.66472608
"1118","Lasioglossum_trigeminum","NAT.CIG2012_1156","2012_MAT",2012,1,"6/14/12","MA","AM",3,"T","L","Lasioglossum","trigeminum","","f","J.Gibbs","","0000-00-00","bee",NA,"ASTU","Asclepias","tuberosa","Asclepias","tuberosa","Asclepias_tuberosa","yes","GKN",39.263113,-74.719499,"",NA,"","","",1.193833333,1.635855879
"1119","Lasioglossum_trigeminum","NAT.CIG2012_1157","2012_MAT",2012,2,"6/28/12","MA","PM",2,"T","R","Lasioglossum","trigeminum","","f","J.Gibbs","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.263113,-74.719499,"",NA,"","","",1.193833333,1.635855879
"1120","Lasioglossum_trigeminum","NAT.CIG2012_1208","2012_BWC",2012,4,"8/23/12","BW","AM",3,"C","R","Lasioglossum","trigeminum","","f","J.Gibbs","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","BGJ",39.536493,-74.934855,"",1,"","","",1.193833333,1.635855879
"1121","Lasioglossum_trigeminum","NAT.CIG2012_1154","2012_BWC",2012,2,"7/2/12","BW","AM",1,"C","L","Lasioglossum","trigeminum","","f","J.Gibbs","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","DPC",39.536493,-74.934855,"",1,"","","",1.193833333,1.635855879
"1122","Lasioglossum_trigeminum","NAT.CIG2012_1155","2012_BWC",2012,2,"7/2/12","BW","PM",4,"C","L","Lasioglossum","trigeminum","","f","J.Gibbs","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","JWB",39.536493,-74.934855,"",1,"","","",1.193833333,1.635855879
"1123","Lasioglossum_trigeminum","NAT.CIG2012_1207","2012_BWC",2012,4,"8/23/12","BW","PM",2,"C","L","Lasioglossum","trigeminum","","f","J.Gibbs","","0000-00-00","bee",NA,"LECU","Lespedeza","cuneata","Lespedeza","cuneata","Lespedeza_cuneata","no","DPC",39.536493,-74.934855,"",NA,"","","",1.193833333,1.635855879
"1124","Lasioglossum_trigeminum","NAT.CIG2012_1209","2012_BWT",2012,4,"8/23/12","BW","AM",4,"T","R","Lasioglossum","trigeminum","","f","J.Gibbs","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","JWB",39.536073,-74.932563,"",NA,"","","",1.193833333,1.635855879
"1125","Melissodes_trinodis","NAT.CIG2012_1317","2012_DET",2012,2,"7/3/12","DF","AM",2,"T","R","Melissodes","trinodis","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.9198,-74.790006,"",NA,"","","",2.72,5.566289004
"1126","Melissodes_trinodis","NAT.CIG2012_1313","2012_BWT",2012,2,"7/2/12","BW","AM",1,"T","L","Melissodes","trinodis","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.536073,-74.932563,"",NA,"","","",2.72,5.566289004
"1127","Lasioglossum_pectorale","NAT.CIG2012_1123","2012_ABT",2012,3,"8/9/12","AB","AM",1,"T","R","Lasioglossum","pectorale","","f","J.Gibbs","","0000-00-00","bee",NA,"HEHE5","Heliopsis","helianthoides","Heliopsis","helianthoides","Heliopsis_helianthoides","yes","GKN",39.780504,-74.767308,"",NA,"","","",1.407923077,1.916526624
"1128","Lasioglossum_pectorale","NAT.CIG2012_1126","2012_DEC",2012,2,"7/3/12","DF","AM",3,"C","L","Lasioglossum","pectorale","","f","J.Gibbs","","0000-00-00","bee",NA,"RABU","Ranunculus","bulbosus","Ranunculus","bulbosus","Ranunculus_bulbosus","no","GKN",39.919101,-74.790498,"",NA,"","","",1.407923077,1.916526624
"1129","Lasioglossum_pectorale","NAT.CIG2012_1122","2012_ABT",2012,3,"8/9/12","AB","AM",1,"T","R","Lasioglossum","pectorale","","f","J.Gibbs","","0000-00-00","bee",NA,"HEHE5","Heliopsis","helianthoides","Heliopsis","helianthoides","Heliopsis_helianthoides","yes","GKN",39.780504,-74.767308,"",NA,"","","",1.407923077,1.916526624
"1130","Lasioglossum_pectorale","NAT.CIG2012_1128","2012_DET",2012,3,"8/2/12","DF","PM",2,"T","L","Lasioglossum","pectorale","","f","J.Gibbs","","0000-00-00","bee",NA,"COCA5","Conyza","canadensis","Conyza","canadensis","Conyza_canadensis","no","GKN",39.9198,-74.790006,"",NA,"","","",1.407923077,1.916526624
"1131","Lasioglossum_pectorale","NAT.CIG2012_1129","2012_DET",2012,3,"8/2/12","DF","PM",3,"T","R","Lasioglossum","pectorale","","f","J.Gibbs","","0000-00-00","bee",NA,"COCA5","Conyza","canadensis","Conyza","canadensis","Conyza_canadensis","no","BGJ",39.9198,-74.790006,"",NA,"","","",1.407923077,1.916526624
