uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,gs,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,genus_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,problem?
NCIG2013_5124,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_5125,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6158,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,fervidus,Bombus_fervidus,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6159,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,unkown,unkown,unkown_unkown,,,,0000-00-00,fly,Tuxedo_wasp_____,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6160,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Xylocopa,virginica,Xylocopa_virginica,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6162,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6163,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,griseocollis,Bombus_griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6164,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6165,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,griseocollis,Bombus_griseocollis,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6166,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,griseocollis,Bombus_griseocollis,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6167,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,griseocollis,Bombus_griseocollis,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6168,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,griseocollis,Bombus_griseocollis,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6169,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6170,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6171,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6172,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6173,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6174,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6175,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6176,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6177,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6178,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6179,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6180,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6181,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6182,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6183,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6184,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6185,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6186,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6187,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6188,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6189,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6190,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6191,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6192,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6193,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6194,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6196,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6198,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6199,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6200,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,griseocollis,Bombus_griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6201,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6297,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,unkown,unkown,unkown_unkown,,,,0000-00-00,wasp,Furry_black_wasp____,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6298,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6299,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,griseocollis,Bombus_griseocollis,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6300,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Xylocopa,virginica,Xylocopa_virginica,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6301,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Xylocopa,virginica,Xylocopa_virginica,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6302,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Xylocopa,virginica,Xylocopa_virginica,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6303,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Xylocopa,virginica,Xylocopa_virginica,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6304,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,griseocollis,Bombus_griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6305,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,griseocollis,Bombus_griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6306,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6307,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6308,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6309,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6359,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6360,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6361,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6363,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6364,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6365,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6366,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6367,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6368,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6369,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6370,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6371,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6372,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6373,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6374,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,griseocollis,Bombus_griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6375,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.856018,-77.373964,,NULL,,,
NCIG2013_6212,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6213,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,L,Xylocopa,virginica,Xylocopa_virginica,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6214,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6215,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6216,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6217,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6218,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6219,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6220,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6221,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6222,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,L,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6276,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,R,Bombus,fervidus,Bombus_fervidus,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6277,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,R,Xylocopa,virginica,Xylocopa_virginica,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6278,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,R,Bombus,griseocollis,Bombus_griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6279,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6280,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6281,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6282,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6283,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6284,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6285,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
NCIG2013_6286,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,R,Bombus,impatiens,Bombus_impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,39.856018,-77.373964,,NULL,,,
