"","genus_species","gs","uniqueID","sc","year","round","fdate","site","AM_PM","transect","treatment","L_R","genus","species","ssp","sex","detby","Taxonomy_notes","det_date","basicID","non_bee_desc1","plant_code.x","plant_genus_2013","plant_species_2013","plant_genus.x","plant_species.x","planted","coll","lat","lon","spec_notes","plant_check1","plant_check2","error_redo","problem.","meanIT","meantongue","plant_code.y","depth","width","plant_genus.y","plant_species.y"
"874","Gaillardia_pulchella","Lasioglossum_pilosum","NAT.CIG2012_1140","2012_BWT",2012,2,"7/2/12","BW","AM",3,"T","L","Lasioglossum","pilosum","","f","J.Gibbs","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",1.222478261,1.673518762,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"875","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0467","2012_BWT",2012,4,"8/23/12","BW","AM",4,"T","R","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"876","Gaillardia_pulchella","Bombus_bimaculatus","NAT.CIG2012_0090","2012_BWT",2012,2,"7/2/12","BW","AM",2,"T","R","Bombus","bimaculatus","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",4.348418605,8.733286243,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"877","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0457","2012_BWT",2012,4,"8/23/12","BW","PM",4,"T","R","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"878","Gaillardia_pulchella","Bombus_griseocollis","NAT.CIG2012_0586","2012_BWT",2012,1,"6/15/12","BW","AM",3,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",1,"","","",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"879","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0455","2012_BWT",2012,4,"8/23/12","BW","AM",3,"T","L","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"880","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0482","2012_BWT",2012,4,"8/23/12","BW","AM",2,"T","L","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"881","Gaillardia_pulchella","Bombus_griseocollis","NAT.CIG2012_0592","2012_BWT",2012,2,"7/2/12","BW","AM",3,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"882","Gaillardia_pulchella","Bombus_griseocollis","NAT.CIG2012_0341","2012_BWT",2012,2,"7/2/12","BW","AM",2,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"883","Gaillardia_pulchella","Lasioglossum_pilosum","NAT.CIG2012_1202","2012_BWT",2012,3,"8/7/12","BW","PM",3,"T","L","Lasioglossum","pilosum","","f","J.Gibbs","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",1.222478261,1.673518762,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"884","Gaillardia_pulchella","Megachile_pugnata","NAT.CIG2012_1265","2012_BWT",2012,1,"6/15/12","BW","PM",3,"T","L","Megachile","pugnata","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",1,"","","",3.1970625,5.70693187,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"885","Gaillardia_pulchella","Halictus_ligatus_poeyi","NAT.CIG2012_0919","2012_BWT",2012,4,"8/23/12","BW","AM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"886","Gaillardia_pulchella","Halictus_ligatus_poeyi","NAT.CIG2012_0900","2012_BWT",2012,3,"8/7/12","BW","PM",4,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",1.700098312,2.296858078,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"887","Gaillardia_pulchella","Bombus_bimaculatus","NAT.CIG2012_0088","2012_BWT",2012,1,"6/15/12","BW","AM",2,"T","L","Bombus","bimaculatus","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",1,"","","",4.348418605,8.733286243,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"888","Gaillardia_pulchella","Halictus_ligatus_poeyi","NAT.CIG2012_0895","2012_BWT",2012,3,"8/7/12","BW","AM",2,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",1,"","","",1.700098312,2.296858078,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"889","Gaillardia_pulchella","Bombus_griseocollis","NAT.CIG2012_0265","2012_BWT",2012,2,"7/2/12","BW","PM",2,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"890","Gaillardia_pulchella","Lasioglossum_pilosum","NAT.CIG2012_1145","2012_BWT",2012,4,"8/23/12","BW","AM",2,"T","R","Lasioglossum","pilosum","","f","J.Gibbs","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",1.222478261,1.673518762,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"891","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0454","2012_BWT",2012,4,"8/23/12","BW","AM",3,"T","L","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"892","Gaillardia_pulchella","Bombus_griseocollis","NAT.CIG2012_0587","2012_BWT",2012,1,"6/15/12","BW","AM",3,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",1,"","","",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"893","Gaillardia_pulchella","Bombus_bimaculatus","NAT.CIG2012_0087","2012_ALT",2012,2,"6/27/12","AL","PM",4,"T","R","Bombus","bimaculatus","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GKN",40.926863,-74.813052,"",1,"","","",4.348418605,8.733286243,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"894","Gaillardia_pulchella","Bombus_griseocollis","NAT.CIG2012_0266","2012_BWT",2012,2,"7/2/12","BW","PM",4,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"895","Gaillardia_pulchella","Bombus_griseocollis","NAT.CIG2012_0274","2012_BWT",2012,3,"8/7/12","BW","PM",4,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"896","Gaillardia_pulchella","Bombus_griseocollis","NAT.CIG2012_0588","2012_BWT",2012,1,"6/15/12","BW","AM",4,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"897","Gaillardia_pulchella","Megachile_mendica","NAT.CIG2012_1251","2012_BWT",2012,4,"8/23/12","BW","AM",2,"T","R","Megachile","mendica","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",2.838424242,5.090914714,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"898","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0379","2012_BWT",2012,3,"8/7/12","BW","AM",1,"T","L","Bombus","impatiens","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"899","Gaillardia_pulchella","Ceratina_calcarata","NAT.CIG2012_0671","2012_BWT",2012,4,"8/23/12","BW","PM",3,"T","L","Ceratina","calcarata","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",1.261979592,2.663114517,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"900","Gaillardia_pulchella","Bombus_griseocollis","NAT.CIG2012_0261","2012_BWT",2012,2,"7/2/12","BW","PM",2,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"901","Gaillardia_pulchella","Bombus_griseocollis","NAT.CIG2012_0593","2012_BWT",2012,2,"7/2/12","BW","AM",1,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"902","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0473","2012_BWT",2012,4,"8/23/12","BW","AM",3,"T","R","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"903","Gaillardia_pulchella","Bombus_bimaculatus","NAT.CIG2012_0089","2012_BWT",2012,1,"6/15/12","BW","PM",4,"T","L","Bombus","bimaculatus","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",4.348418605,8.733286243,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"904","Gaillardia_pulchella","Lasioglossum_pilosum","NAT.CIG2012_1199","2012_BWT",2012,3,"8/7/12","BW","AM",3,"T","R","Lasioglossum","pilosum","","f","J.Gibbs","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",1.222478261,1.673518762,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"905","Gaillardia_pulchella","Lasioglossum_pilosum","NAT.CIG2012_1146","2012_BWT",2012,4,"8/23/12","BW","AM",4,"T","R","Lasioglossum","pilosum","","f","J.Gibbs","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",1.222478261,1.673518762,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"906","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0477","2012_BWT",2012,4,"8/23/12","BW","PM",1,"T","L","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"907","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0483","2012_BWT",2012,4,"8/23/12","BW","AM",2,"T","L","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"908","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0468","2012_BWT",2012,4,"8/23/12","BW","PM",2,"T","R","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"909","Gaillardia_pulchella","Ceratina_sp","NAT.CIG2012_0744","2012_BWT",2012,1,"6/15/12","BW","PM",3,"T","L","Ceratina","sp","","","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",1,"","","",NA,NA,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"910","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0465","2012_BWT",2012,4,"8/23/12","BW","AM",4,"T","R","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"911","Gaillardia_pulchella","Halictus_ligatus_poeyi","NAT.CIG2012_1047","2012_BWT",2012,4,"8/23/12","BW","PM",4,"T","L","Halictus","ligatus_poeyi","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"912","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0469","2012_BWT",2012,4,"8/23/12","BW","PM",2,"T","R","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"913","Gaillardia_pulchella","Bombus_bimaculatus","NAT.CIG2012_0092","2012_BWT",2012,2,"7/2/12","BW","PM",4,"T","R","Bombus","bimaculatus","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",4.348418605,8.733286243,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"914","Gaillardia_pulchella","Halictus_ligatus_poeyi","NAT.CIG2012_0894","2012_BWT",2012,3,"8/7/12","BW","AM",2,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",1,"","","",1.700098312,2.296858078,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"915","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0460","2012_BWT",2012,4,"8/23/12","BW","PM",1,"T","R","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"916","Gaillardia_pulchella","Halictus_ligatus_poeyi","NAT.CIG2012_0921","2012_BWT",2012,4,"8/23/12","BW","PM",1,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"917","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0462","2012_BWT",2012,4,"8/23/12","BW","PM",3,"T","L","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"918","Gaillardia_pulchella","Lasioglossum_pilosum","NAT.CIG2012_1143","2012_BWT",2012,3,"8/7/12","BW","PM",1,"T","R","Lasioglossum","pilosum","","f","J.Gibbs","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",1.222478261,1.673518762,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"919","Gaillardia_pulchella","Bombus_griseocollis","NAT.CIG2012_0585","2012_BWT",2012,1,"6/15/12","BW","AM",2,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",1,"","","",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"920","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0458","2012_BWT",2012,4,"8/23/12","BW","AM",1,"T","R","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"921","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0459","2012_BWT",2012,4,"8/23/12","BW","AM",1,"T","R","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"922","Gaillardia_pulchella","Halictus_ligatus_poeyi","NAT.CIG2012_0897","2012_BWT",2012,3,"8/7/12","BW","PM",4,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",1.700098312,2.296858078,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"923","Gaillardia_pulchella","Xylocopa_virginica","NAT.CIG2012_1371","2012_BWT",2012,4,"8/23/12","BW","PM",4,"T","R","Xylocopa","virginica","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",6.082,12.05213985,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"924","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0471","2012_BWT",2012,4,"8/23/12","BW","PM",2,"T","R","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"925","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0648","2012_BWT",2012,2,"7/2/12","BW","AM",2,"T","L","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"926","Gaillardia_pulchella","Halictus_ligatus_poeyi","NAT.CIG2012_0898","2012_BWT",2012,3,"8/7/12","BW","PM",4,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",1.700098312,2.296858078,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"927","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0479","2012_BWT",2012,4,"8/23/12","BW","PM",2,"T","L","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"928","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0456","2012_BWT",2012,4,"8/23/12","BW","PM",4,"T","R","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"929","Gaillardia_pulchella","Bombus_griseocollis","NAT.CIG2012_0590","2012_BWT",2012,1,"6/15/12","BW","PM",4,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"930","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0472","2012_BWT",2012,4,"8/23/12","BW","PM",4,"T","L","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"931","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0463","2012_BWT",2012,4,"8/23/12","BW","PM",3,"T","L","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"932","Gaillardia_pulchella","Lasioglossum_pilosum","NAT.CIG2012_1144","2012_BWT",2012,4,"8/23/12","BW","AM",2,"T","R","Lasioglossum","pilosum","","f","J.Gibbs","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",1.222478261,1.673518762,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"933","Gaillardia_pulchella","Bombus_griseocollis","NAT.CIG2012_0272","2012_BWT",2012,3,"8/7/12","BW","AM",3,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"934","Gaillardia_pulchella","Bombus_impatiens","NAT.CIG2012_0452","2012_BWT",2012,3,"8/7/12","BW","AM",4,"T","R","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"935","Gaillardia_pulchella","Halictus_ligatus_poeyi","NAT.CIG2012_0901","2012_BWT",2012,3,"8/7/12","BW","AM",3,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",1.700098312,2.296858078,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"936","Gaillardia_pulchella","Xylocopa_virginica","NAT.CIG2012_1370","2012_BWT",2012,3,"8/7/12","BW","PM",2,"T","R","Xylocopa","virginica","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",1,"","","",6.082,12.05213985,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"937","Gaillardia_pulchella","Bombus_griseocollis","NAT.CIG2012_0273","2012_BWT",2012,3,"8/7/12","BW","PM",4,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"938","Gaillardia_pulchella","Agapostemon_virescens","NAT.CIG2012_0022","2012_BWT",2012,4,"8/23/12","BW","AM",3,"T","L","Agapostemon","virescens","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",2.085285714,2.794332176,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
