uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,gs,,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,genus_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,
XCIG2014_3426,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3427,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3428,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3429,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3430,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3431,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3432,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3433,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3434,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3435,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Pseudopanurgus,rudbeckiae,Pseudopanurgus_rudbeckiae,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3439,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3440,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3441,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3442,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3443,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3444,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3445,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Lasioglossum,admirandum,Lasioglossum_admirandum,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3446,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Lasioglossum,versatum,Lasioglossum_versatum,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3447,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Lasioglossum,versatum,Lasioglossum_versatum,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3448,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Lasioglossum,hitchensi,Lasioglossum_hitchensi,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3449,2014_DRC,2014,4,8/27/14,DR,AM,1,C,NULL,Lasioglossum,imitatum,Lasioglossum_imitatum,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3247,2014_ROT,2014,4,8/25/14,RO,PM,1,T,NULL,Augochlora,pura,Augochlora_pura,,f,Gibbs,,12/1/14,bee,NA,SOCA6,NA,NA,Solidago,canadensis,Solidago_canadensis,NA,JZ,40.884492,-75.012517,NA,NA,NA,NA,
XCIG2014_3248,2014_ROT,2014,4,8/25/14,RO,PM,1,T,NULL,Augochlorella,persimilis,Augochlorella_persimilis,,f,Gibbs,,12/1/14,bee,NA,SOCA6,NA,NA,Solidago,canadensis,Solidago_canadensis,NA,JZ,40.884492,-75.012517,NA,NA,NA,NA,
XCIG2014_3402,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3403,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3404,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3405,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3406,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3407,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3408,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3409,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3410,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3411,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3412,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3413,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Megachile,sculpturalis,Megachile_sculpturalis,,m,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3414,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Lasioglossum,hitchensi,Lasioglossum_hitchensi,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3415,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Lasioglossum,imitatum,Lasioglossum_imitatum,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3436,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,Coreopsis,NA,NA,NA,NA,NA_NA,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3437,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,Coreopsis,NA,NA,NA,NA,NA_NA,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3438,2014_DRC,2014,4,8/27/14,DR,AM,2,C,NULL,Megachile,brevis,Megachile_brevis,,f,Gibbs,,12/1/14,bee,NA,Coreopsis,NA,NA,NA,NA,NA_NA,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3392,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Xylocopa,virginica,Xylocopa_virginica,,m,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3375,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3376,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3377,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3378,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Lasioglossum,hitchensi,Lasioglossum_hitchensi,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3379,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3380,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3381,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3382,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3383,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3384,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3385,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3386,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3387,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3388,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3389,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3390,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3391,2014_DRC,2014,4,8/27/14,DR,PM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,BIAR,NA,NA,Bidens,aristosa,Bidens_aristosa,NA,KH,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3393,2014_DRC,2014,4,8/27/14,DR,PM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3394,2014_DRC,2014,4,8/27/14,DR,PM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3395,2014_DRC,2014,4,8/27/14,DR,PM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3396,2014_DRC,2014,4,8/27/14,DR,PM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3397,2014_DRC,2014,4,8/27/14,DR,PM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3398,2014_DRC,2014,4,8/27/14,DR,PM,2,C,NULL,Xylocopa,virginica,Xylocopa_virginica,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3399,2014_DRC,2014,4,8/27/14,DR,PM,2,C,NULL,Halictus,confusus,Halictus_confusus,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3400,2014_DRC,2014,4,8/27/14,DR,PM,2,C,NULL,Lasioglossum,hitchensi,Lasioglossum_hitchensi,,f,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3401,2014_DRC,2014,4,8/27/14,DR,PM,2,C,NULL,Ceratina,strenua,Ceratina_strenua,,m,Gibbs,,12/1/14,bee,NA,LYSA2,NA,NA,Lythrum,salicaria,Lythrum_salicaria,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3249,2014_ROT,2014,4,8/25/14,RO,PM,1,T,NULL,Augochlorella,persimilis,Augochlorella_persimilis,,f,Gibbs,,12/1/14,bee,NA,SOCA6,NA,NA,Solidago,canadensis,Solidago_canadensis,NA,JZ,40.884492,-75.012517,NA,NA,NA,NA,
XCIG2014_3250,2014_ROT,2014,4,8/25/14,RO,PM,1,T,NULL,Lasioglossum,versatum,Lasioglossum_versatum,,f,Gibbs,,12/1/14,bee,NA,SOCA6,NA,NA,Solidago,canadensis,Solidago_canadensis,NA,JZ,40.884492,-75.012517,NA,NA,NA,NA,
XCIG2014_3251,2014_ROT,2014,4,8/25/14,RO,PM,1,T,NULL,Megachile,rotundata,Megachile_rotundata,,f,Gibbs,,12/1/14,bee,NA,SOCA6,NA,NA,Solidago,canadensis,Solidago_canadensis,NA,JZ,40.884492,-75.012517,NA,NA,NA,NA,
XCIG2014_3252,2014_ROT,2014,4,8/25/14,RO,PM,1,T,NULL,Halictus,ligatus,Halictus_ligatus,,m,Gibbs,,12/1/14,bee,NA,SOCA6,NA,NA,Solidago,canadensis,Solidago_canadensis,NA,JZ,40.884492,-75.012517,NA,NA,NA,NA,
XCIG2014_3220,2014_ROC,2014,4,8/25/14,RO,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,SOGI,NA,NA,Solidago,gigantea,Solidago_gigantea,NA,JZ,40.885194,-75.013669,NA,NA,NA,NA,
XCIG2014_3221,2014_ROC,2014,4,8/25/14,RO,AM,1,C,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,SOGI,NA,NA,Solidago,gigantea,Solidago_gigantea,NA,JZ,40.885194,-75.013669,NA,NA,NA,NA,
XCIG2014_3304,2014_ROC,2014,4,8/25/14,RO,PM,1,C,NULL,Augochlorella,aurata,Augochlorella_aurata,,f,Gibbs,,12/1/14,bee,NA,SOGI,NA,NA,Solidago,gigantea,Solidago_gigantea,NA,JZ,40.885194,-75.013669,NA,NA,NA,NA,
XCIG2014_3305,2014_ROC,2014,4,8/25/14,RO,PM,1,C,NULL,Augochlora,pura,Augochlora_pura,,f,Gibbs,,12/1/14,bee,NA,SOGI,NA,NA,Solidago,gigantea,Solidago_gigantea,NA,JZ,40.885194,-75.013669,NA,NA,NA,NA,
XCIG2014_3424,2014_DRC,2014,4,8/27/14,DR,PM,2,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,Coreopsis,NA,NA,NA,NA,NA_NA,NA,JZ,40.299382,-74.565924,NA,NA,NA,NA,
XCIG2014_3372,2014_DRT,2014,4,8/27/14,DR,PM,1,T,NULL,Lasioglossum,bruneri,Lasioglossum_bruneri,,f,Gibbs,,12/1/14,bee,NA,CHFA2 nectary,NA,NA,Chamaecrista_nectar,fasciculata,Chamaecrista_nectar_fasciculata,NA,KH,40.298445,-74.56289,NA,NA,NA,NA,
XCIG2014_3608,2014_FHC,2014,4,8/29/14,FH,AM,2,C,NULL,Lasioglossum,oceanicum,Lasioglossum_oceanicum,,f,Gibbs,,12/1/14,bee,NA,DACA6,NA,NA,Daucus,carota,Daucus_carota,NA,KH,40.694391,-74.754039,NA,NA,NA,NA,
XCIG2014_3609,2014_FHC,2014,4,8/29/14,FH,AM,2,C,NULL,Hylaeus,modestus-like,Hylaeus_modestus-like,,f,Gibbs,,12/1/14,bee,NA,DACA6,NA,NA,Daucus,carota,Daucus_carota,NA,KH,40.694391,-74.754039,NA,NA,NA,NA,
XCIG2014_3610,2014_FHC,2014,4,8/29/14,FH,AM,2,C,NULL,Hylaeus,affinis-like,Hylaeus_affinis-like,,f,Gibbs,,12/1/14,bee,NA,DACA6,NA,NA,Daucus,carota,Daucus_carota,NA,KH,40.694391,-74.754039,NA,NA,NA,NA,
XCIG2014_3611,2014_FHC,2014,4,8/29/14,FH,AM,2,C,NULL,Hylaeus,modestus-like,Hylaeus_modestus-like,,f,Gibbs,Jason sorted as Modestus-like,12/1/14,bee,NA,DACA6,NA,NA,Daucus,carota,Daucus_carota,NA,KH,40.694391,-74.754039,NA,NA,NA,NA,
XCIG2014_3612,2014_FHC,2014,4,8/29/14,FH,AM,2,C,NULL,Hylaeus,modestus-like,Hylaeus_modestus-like,,f,Gibbs,Jason sorted as Modestus-like,12/1/14,bee,NA,DACA6,NA,NA,Daucus,carota,Daucus_carota,NA,KH,40.694391,-74.754039,NA,NA,NA,NA,
XCIG2014_3613,2014_FHC,2014,4,8/29/14,FH,AM,2,C,NULL,Hylaeus,modestus-like,Hylaeus_modestus-like,,f,Gibbs,Jason sorted as Modestus-like,12/1/14,bee,NA,DACA6,NA,NA,Daucus,carota,Daucus_carota,NA,KH,40.694391,-74.754039,NA,NA,NA,NA,
XCIG2014_3614,2014_FHC,2014,4,8/29/14,FH,AM,2,C,NULL,Hylaeus,modestus-like,Hylaeus_modestus-like,,f,Gibbs,Jason sorted as Modestus-like,12/1/14,bee,NA,DACA6,NA,NA,Daucus,carota,Daucus_carota,NA,KH,40.694391,-74.754039,NA,NA,NA,NA,
XCIG2014_3615,2014_FHC,2014,4,8/29/14,FH,AM,2,C,NULL,Hylaeus,modestus-like,Hylaeus_modestus-like,,f,Gibbs,Jason sorted as Modestus-like,12/1/14,bee,NA,DACA6,NA,NA,Daucus,carota,Daucus_carota,NA,KH,40.694391,-74.754039,NA,NA,NA,NA,
XCIG2014_3616,2014_FHC,2014,4,8/29/14,FH,AM,2,C,NULL,Hylaeus,modestus-like,Hylaeus_modestus-like,,f,Gibbs,,12/1/14,bee,NA,DACA6,NA,NA,Daucus,carota,Daucus_carota,NA,KH,40.694391,-74.754039,NA,NA,NA,NA,
XCIG2014_3617,2014_FHC,2014,4,8/29/14,FH,AM,2,C,NULL,Hylaeus,affinis-like,Hylaeus_affinis-like,,f,Gibbs,Jason sorted as affinis like,12/1/14,bee,NA,DACA6,NA,NA,Daucus,carota,Daucus_carota,NA,KH,40.694391,-74.754039,NA,NA,NA,NA,
XCIG2014_3618,2014_FHC,2014,4,8/29/14,FH,AM,2,C,NULL,Hylaeus,modestus-like,Hylaeus_modestus-like,,f,Gibbs,Jason sorted as Modestus-like,12/1/14,bee,NA,DACA6,NA,NA,Daucus,carota,Daucus_carota,NA,KH,40.694391,-74.754039,NA,NA,NA,NA,
XCIG2014_3619,2014_FHC,2014,4,8/29/14,FH,AM,2,C,NULL,Hylaeus,affinis-like,Hylaeus_affinis-like,,f,Gibbs,,12/1/14,bee,NA,DACA6,NA,NA,Daucus,carota,Daucus_carota,NA,KH,40.694391,-74.754039,NA,NA,NA,NA,
XCIG2014_3626,2014_FHC,2014,4,8/29/14,FH,PM,1,C,NULL,Hylaeus,mesillae,Hylaeus_mesillae,,f,Gibbs,,12/1/14,bee,NA,DACA6,NA,NA,Daucus,carota,Daucus_carota,NA,JZ,40.694391,-74.754039,NA,NA,NA,NA,
XCIG2014_3306,2014_ROC,2014,4,8/25/14,RO,PM,1,C,NULL,Megachile,mendica,Megachile_mendica,,m,Gibbs,,12/1/14,bee,NA,SOGI,NA,NA,Solidago,gigantea,Solidago_gigantea,NA,JZ,40.885194,-75.013669,NA,NA,NA,NA,
XCIG2014_3624,2014_FHC,2014,4,8/29/14,FH,PM,1,C,NULL,Lasioglossum,tegulare,Lasioglossum_tegulare,,f,Gibbs,,12/1/14,bee,NA,DACA6,NA,NA,Daucus,carota,Daucus_carota,NA,JZ,40.694391,-74.754039,NA,NA,NA,NA,
