genus_species,gs,uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code.x,plant_genus_2013,plant_species_2013,plant_genus.x,plant_species.x,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,problem.,meanIT,meantongue,plant_code.y,depth,width,plant_genus.y,plant_species.y
Rudbeckia_hirta,Augochlorella_persimilis,NCIG2013_3896,2013_FHT,2013,2,7/8/13,FH,PM,1,T,R,Augochlorella,persimilis,f,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,JZ,40.695583,-74.755843,,NULL,NA,,,1.27,1.735923804,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Halictus_ligatus,NCIG2013_4742,2013_DandRT,2013,3,7/24/13,DR,PM,3,T,L,Halictus,ligatus,f,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,JZ,40.298445,-74.56289,,NULL,NA,,,1.82,2.452153309,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Halictus_ligatus,NCIG2013_4773,2013_DandRT,2013,2,6/28/13,DR,PM,4,T,R,Halictus,ligatus,f,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,SM,40.298445,-74.56289,,NULL,NA,,,1.82,2.452153309,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Halictus_ligatus,NCIG2013_3653,2013_FHT,2013,2,7/8/13,FH,PM,2,T,R,Halictus,ligatus,m,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,MR,40.695583,-74.755843,,NULL,NA,,,1.82,2.452153309,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Augochlorella_aurata,NCIG2013_4777,2013_DandRT,2013,2,6/28/13,DR,PM,2,T,R,Augochlorella,aurata,m,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,MR,40.298445,-74.56289,,NULL,NA,,,1.488846154,2.022157213,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Halictus_ligatus,NCIG2013_4247,2013_DandRT,2013,2,6/28/13,DR,AM,1,T,L,Halictus,ligatus,f,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,JZ,40.298445,-74.56289,,NULL,NA,,,1.82,2.452153309,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Halictus_confusus,NCIG2013_4248,2013_DandRT,2013,2,6/28/13,DR,AM,1,T,L,Halictus,confusus,f,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,JZ,40.298445,-74.56289,,NULL,NA,,,1.395346663,1.900088895,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Halictus_ligatus,NCIG2013_3825,2013_FHT,2013,3,7/26/13,FH,AM,1,T,L,Halictus,ligatus,f,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,MR,40.695583,-74.755843,,NULL,NA,,,1.82,2.452153309,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Augochlorella_aurata,NCIG2013_3796,2013_FHT,2013,2,7/8/13,FH,PM,3,T,L,Augochlorella,aurata,m,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,GP,40.695583,-74.755843,,NULL,NA,,,1.488846154,2.022157213,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Augochlorella_aurata,NCIG2013_4245,2013_DandRC,2013,2,6/28/13,DR,AM,1,C,R,Augochlorella,aurata,m,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,no,JZ,40.299382,-74.565924,,NULL,NA,,,1.488846154,2.022157213,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Augochlorella_aurata,NCIG2013_3708,2013_FHT,2013,2,7/8/13,FH,PM,4,T,R,Augochlorella,aurata,m,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,SM,40.695583,-74.755843,,NULL,NA,,,1.488846154,2.022157213,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Triepeolus_remigatus,NCIG2013_3827,2013_FHT,2013,3,7/26/13,FH,AM,1,T,R,Triepeolus,remigatus,m,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,MR,40.695583,-74.755843,,NULL,NA,,,2.36283501,4.862679708,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Lasioglossum_versatum,NCIG2013_3734,2013_FHT,2013,2,7/8/13,FH,PM,4,T,L,Lasioglossum,versatum,f,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,SM,40.695583,-74.755843,,NULL,NA,,,1.27832,1.746839834,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Lasioglossum_versatum,NCIG2013_3709,2013_FHT,2013,2,7/8/13,FH,PM,4,T,R,Lasioglossum,versatum,m,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,SM,40.695583,-74.755843,,NULL,NA,,,1.27832,1.746839834,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Augochlora_pura,NCIG2013_3895,2013_FHT,2013,2,7/8/13,FH,PM,1,T,R,Augochlora,pura,f,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,JZ,40.695583,-74.755843,,NULL,NA,,,1.64183871,2.22124446,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Augochlorella_persimilis,NCIG2013_3146,2013_FHT,2013,2,7/8/13,FH,AM,2,T,R,Augochlorella,persimilis,f,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,MR,40.695583,-74.755843,,NULL,NA,,,1.27,1.735923804,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Lasioglossum_oceanicum,NCIG2013_3143,2013_FHT,2013,2,7/8/13,FH,AM,2,T,R,Lasioglossum,oceanicum,m,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,MR,40.695583,-74.755843,syn._oceanicum,NULL,NA,,,1.475,2.004100175,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Halictus_ligatus,NCIG2013_4250,2013_DandRT,2013,2,6/28/13,DR,AM,1,T,L,Halictus,ligatus,f,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,JZ,40.298445,-74.56289,,NULL,NA,,,1.82,2.452153309,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Halictus_ligatus,NCIG2013_3263,2013_FHT,2013,2,7/8/13,FH,AM,3,T,R,Halictus,ligatus,f,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,GP,40.695583,-74.755843,,NULL,NA,,,1.82,2.452153309,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Augochlora_pura,NCIG2013_3652,2013_FHT,2013,2,7/8/13,FH,PM,2,T,R,Augochlora,pura,f,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,MR,40.695583,-74.755843,,NULL,NA,,,1.64183871,2.22124446,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Rudbeckia_hirta,Halictus_ligatus,NCIG2013_3795,2013_FHT,2013,2,7/8/13,FH,PM,3,T,L,Halictus,ligatus,m,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,GP,40.695583,-74.755843,,NULL,NA,,,1.82,2.452153309,RUHI2_d,1.661596945,0.376226697,Rudbeckia,hirta
Cirsium_arvense,Lasioglossum_gotham,NCIG2013_2789,2013_MUT,2013,2,7/9/13,MU,AM,3,T,L,Lasioglossum,gotham,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,GP,40.610223,-74.908613,,NULL,NA,,,1.3,1.775271188,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_bimaculatus,NCIG2013_2609,2013_PUT,2013,1,6/19/13,PU,AM,2,T,L,Bombus,bimaculatus,m,J_Gibbs,,0000-00-00,bee,,thistle,CHECK,CHECK,Cirsium,arvense,no,MR,39.951065,-77.241008,,3,NA,,,4.348418605,8.733286243,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_impatiens,NCIG2013_2812,2013_MUC,2013,2,7/9/13,MU,AM,2,C,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.609513,-74.91145,,NULL,NA,,,4.930735632,9.853144515,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Lasioglossum_oceanicum,NCIG2013_2800,2013_MUC,2013,2,7/9/13,MU,AM,1,C,R,Lasioglossum,oceanicum,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,SM,40.609513,-74.91145,syn._oceanicum,NULL,NA,,,1.475,2.004100175,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_impatiens,NCIG2013_2875,2013_MUT,2013,2,7/9/13,MU,PM,3,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,GP,40.610223,-74.908613,,NULL,NA,,,4.930735632,9.853144515,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_impatiens,NCIG2013_2796,2013_MUC,2013,2,7/9/13,MU,AM,1,C,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,SM,40.609513,-74.91145,,NULL,NA,,,4.930735632,9.853144515,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_impatiens,NCIG2013_2797,2013_MUC,2013,2,7/9/13,MU,AM,1,C,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,SM,40.609513,-74.91145,,NULL,NA,,,4.930735632,9.853144515,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Lasioglossum_oceanicum,NCIG2013_2840,2013_MUT,2013,2,7/9/13,MU,AM,2,T,R,Lasioglossum,oceanicum,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.610223,-74.908613,syn._oceanicum,NULL,NA,,,1.475,2.004100175,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Lasioglossum_oceanicum,NCIG2013_2819,2013_MUC,2013,2,7/9/13,MU,AM,2,C,L,Lasioglossum,oceanicum,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.609513,-74.91145,syn._oceanicum,NULL,NA,,,1.475,2.004100175,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Ceratina_calcarata,NCIG2013_2816,2013_MUC,2013,2,7/9/13,MU,AM,2,C,L,Ceratina,calcarata,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.609513,-74.91145,,NULL,NA,,,1.261979592,2.663114517,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_impatiens,NCIG2013_2849,2013_MUC,2013,2,7/9/13,MU,AM,1,C,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,SM,40.609513,-74.91145,,NULL,NA,,,4.930735632,9.853144515,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Halictus_ligatus,NCIG2013_2818,2013_MUC,2013,2,7/9/13,MU,AM,2,C,L,Halictus,ligatus,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.609513,-74.91145,,NULL,NA,,,1.82,2.452153309,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Lasioglossum_gotham,NCIG2013_2912,2013_MUC,2013,2,7/9/13,MU,PM,1,C,L,Lasioglossum,gotham,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,SM,40.609513,-74.91145,,NULL,NA,,,1.3,1.775271188,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_griseocollis,NCIG2013_7344,2013_RandLC,2013,1,6/20/13,RL,AM,4,C,L,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,39.854874,-77.374393,,1,NA,2ndp,,4.992607843,9.971809194,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Lasioglossum_oceanicum,NCIG2013_2838,2013_MUT,2013,2,7/9/13,MU,AM,2,T,R,Lasioglossum,oceanicum,m,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.610223,-74.908613,syn._oceanicum,NULL,NA,,,1.475,2.004100175,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_griseocollis,NCIG2013_7333,2013_RandLC,2013,1,6/20/13,RL,PM,4,C,R,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,39.854874,-77.374393,,NULL,NA,2ndp,,4.992607843,9.971809194,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Ceratina_strenua,NCIG2013_5195,2013_MUT,2013,3,8/16/13,MU,AM,3,T,R,Ceratina,strenua,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,AC,40.610223,-74.908613,,NULL,NA,,,0.98225,2.093691835,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Lasioglossum_oceanicum,NCIG2013_2821,2013_MUC,2013,2,7/9/13,MU,AM,2,C,L,Lasioglossum,oceanicum,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.609513,-74.91145,syn._oceanicum,NULL,NA,,,1.475,2.004100175,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Megachile_mendica,NCIG2013_2833,2013_MUT,2013,2,7/9/13,MU,AM,2,T,R,Megachile,mendica,m,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.610223,-74.908613,,NULL,NA,,,2.838424242,5.090914714,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Lasioglossum_oceanicum,NCIG2013_2880,2013_MUC,2013,2,7/9/13,MU,PM,2,C,R,Lasioglossum,oceanicum,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.609513,-74.91145,syn._oceanicum,NULL,NA,,,1.475,2.004100175,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Ceratina_dupla,NCIG2013_2492,2013_SHC,2013,1,6/17/13,SH,AM,1,C,R,Ceratina,dupla,m,J_Gibbs,,0000-00-00,bee,,thistle,CHECK,CHECK,Cirsium,arvense,no,GP,39.326989,-75.244969,,3,NA,,,1.268836031,2.677003174,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Lasioglossum_oceanicum,NCIG2013_2913,2013_MUC,2013,2,7/9/13,MU,PM,1,C,L,Lasioglossum,oceanicum,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,SM,40.609513,-74.91145,syn._oceanicum,NULL,NA,,,1.475,2.004100175,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Lasioglossum_oceanicum,NCIG2013_2879,2013_MUC,2013,2,7/9/13,MU,PM,2,C,R,Lasioglossum,oceanicum,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.609513,-74.91145,syn._oceanicum,NULL,NA,,,1.475,2.004100175,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_impatiens,NCIG2013_2843,2013_MUC,2013,2,7/9/13,MU,AM,1,C,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,SM,40.609513,-74.91145,,NULL,NA,,,4.930735632,9.853144515,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_impatiens,NCIG2013_2847,2013_MUC,2013,2,7/9/13,MU,AM,1,C,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,SM,40.609513,-74.91145,,NULL,NA,,,4.930735632,9.853144515,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Agapostemon_virescens,NCIG2013_2877,2013_MUC,2013,2,7/9/13,MU,PM,2,C,R,Agapostemon,virescens,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.609513,-74.91145,,NULL,NA,,,2.085285714,2.794332176,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Augochlora_pura,NCIG2013_2790,2013_MUT,2013,2,7/9/13,MU,AM,3,T,L,Augochlora,pura,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,GP,40.610223,-74.908613,,NULL,NA,,,1.64183871,2.22124446,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Hylaeus_mesillae,NCIG2013_2513,2013_SHC,2013,1,6/17/13,SH,PM,2,C,L,Hylaeus,mesillae,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,DPC,39.326989,-75.244969,,NULL,NA,,,0.98,0.843481349,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Lasioglossum_hitchensi,NCIG2013_2611,2013_PUT,2013,1,6/19/13,PU,AM,2,T,L,Lasioglossum,hitchensi,f,J_Gibbs,,0000-00-00,bee,,thistle,CHECK,CHECK,Cirsium,arvense,no,MR,39.951065,-77.241008,,3,NA,,,0.969757096,1.339909709,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_impatiens,NCIG2013_2846,2013_MUC,2013,2,7/9/13,MU,AM,1,C,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,SM,40.609513,-74.91145,,NULL,NA,,,4.930735632,9.853144515,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_impatiens,NCIG2013_2844,2013_MUC,2013,2,7/9/13,MU,AM,1,C,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,SM,40.609513,-74.91145,,NULL,NA,,,4.930735632,9.853144515,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Lasioglossum_versatum,NCIG2013_2822,2013_MUC,2013,2,7/9/13,MU,AM,2,C,L,Lasioglossum,versatum,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.609513,-74.91145,,NULL,NA,,,1.27832,1.746839834,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Lasioglossum_oceanicum,NCIG2013_2852,2013_MUC,2013,2,7/9/13,MU,AM,1,C,L,Lasioglossum,oceanicum,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,SM,40.609513,-74.91145,syn._oceanicum,NULL,NA,,,1.475,2.004100175,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Halictus_rubicundus,NCIG2013_2835,2013_MUT,2013,2,7/9/13,MU,AM,2,T,R,Halictus,rubicundus,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.610223,-74.908613,,NULL,NA,,,1.938777778,2.605589517,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Ceratina_strenua,NCIG2013_2784,2013_MUC,2013,2,7/9/13,MU,PM,4,C,R,Ceratina,strenua,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,JZ,40.609513,-74.91145,,NULL,NA,,,0.98225,2.093691835,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_impatiens,NCIG2013_2810,2013_MUC,2013,2,7/9/13,MU,AM,2,C,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.609513,-74.91145,,NULL,NA,,,4.930735632,9.853144515,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Lasioglossum_gotham,NCIG2013_2820,2013_MUC,2013,2,7/9/13,MU,AM,2,C,L,Lasioglossum,gotham,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.609513,-74.91145,,NULL,NA,,,1.3,1.775271188,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_impatiens,NCIG2013_2831,2013_MUT,2013,2,7/9/13,MU,AM,2,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.610223,-74.908613,,NULL,NA,,,4.930735632,9.853144515,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Ceratina_calcarata,NCIG2013_2903,2013_MUT,2013,2,7/9/13,MU,PM,2,T,L,Ceratina,calcarata,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.610223,-74.908613,,NULL,NA,,,1.261979592,2.663114517,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_impatiens,NCIG2013_2832,2013_MUT,2013,2,7/9/13,MU,AM,2,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.610223,-74.908613,,NULL,NA,,,4.930735632,9.853144515,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Ceratina_mikmaqi,NCIG2013_2593,2013_PUT,2013,1,6/19/13,PU,AM,2,T,R,Ceratina,mikmaqi,f,J_Gibbs,,0000-00-00,bee,,thistle,CHECK,CHECK,Cirsium,arvense,no,MR,39.951065,-77.241008,,3,NA,,,1.353354912,2.847966253,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Apis_mellifera,NCIG2013_2901,2013_MUT,2013,2,7/9/13,MU,PM,2,T,L,Apis,mellifera,,J_Gibbs,,0000-00-00,apis,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.610223,-74.908613,,NULL,NA,,,2.888352941,5.896629673,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Ceratina_calcarata,NCIG2013_2857,2013_MUC,2013,2,7/9/13,MU,AM,4,C,L,Ceratina,calcarata,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,JZ,40.609513,-74.91145,,NULL,NA,,,1.261979592,2.663114517,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Nomada_cressonii,NCIG2013_2583,2013_PUT,2013,1,6/19/13,PU,PM,2,T,L,Nomada,cressonii,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,39.951065,-77.241008,,NULL,NA,,,1.74,3.624990575,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Halictus_ligatus,NCIG2013_2878,2013_MUC,2013,2,7/9/13,MU,PM,2,C,R,Halictus,ligatus,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.609513,-74.91145,,NULL,NA,,,1.82,2.452153309,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Apis_mellifera,NCIG2013_7349,2013_RandLC,2013,1,6/20/13,RL,AM,4,C,L,Apis,mellifera,,J_Gibbs,,0000-00-00,apis,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,39.854874,-77.374393,,1,NA,2ndp,,2.888352941,5.896629673,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Lasioglossum_oceanicum,NCIG2013_2839,2013_MUT,2013,2,7/9/13,MU,AM,2,T,R,Lasioglossum,oceanicum,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.610223,-74.908613,syn._oceanicum,NULL,NA,,,1.475,2.004100175,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_impatiens,NCIG2013_5389,2013_RandLC,2013,4,9/9/13,RL,AM,1,C,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,39.854874,-77.374393,,NULL,NA,,,4.930735632,9.853144515,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Bombus_griseocollis,NCIG2013_7334,2013_RandLC,2013,1,6/20/13,RL,PM,4,C,L,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,39.854874,-77.374393,,NULL,NA,2ndp,,4.992607843,9.971809194,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Halictus_ligatus,NCIG2013_2851,2013_MUC,2013,2,7/9/13,MU,AM,1,C,L,Halictus,ligatus,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,SM,40.609513,-74.91145,,NULL,NA,,,1.82,2.452153309,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
Cirsium_arvense,Augochlora_pura,NCIG2013_2815,2013_MUC,2013,2,7/9/13,MU,AM,2,C,L,Augochlora,pura,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,no,MR,40.609513,-74.91145,,NULL,NA,,,1.64183871,2.22124446,CIAR4_d,9.401666667,0.87432011,Cirsium,arvense
